%time,field.header.seq,field.header.stamp,field.header.frame_id,field.spi1_miss,field.spi2_miss,field.uart_miss,field.objects0.slot,field.objects0.code,field.objects0.adc1,field.objects0.adc2,field.objects0.adc3,field.objects0.adc4,field.objects0.adc5,field.objects0.adc6,field.objects0.adc7,field.objects0.adc8,field.objects0.adc9,field.objects0.adc10,field.objects0.adc11,field.objects0.adc12,field.objects0.adc13,field.objects0.adc14,field.objects0.adc15,field.objects0.adc16
1448859470366899038,13044,1448859470366505703,,0,0,0,11,1048575,0,0,0,0,0,0,0,0,631,582,638,0,0,0,0,0
1448859470381896448,13045,1448859470381497657,,0,0,0,9,1048575,0,0,0,0,0,0,0,0,621,576,628,0,0,0,0,0
1448859470396699488,13046,1448859470396344403,,0,0,0,8,1048575,0,0,0,0,0,0,0,0,622,577,630,0,0,0,0,0
1448859470411769294,13047,1448859470411405723,,0,0,0,7,1048575,0,0,0,0,0,0,0,0,622,578,632,0,0,0,0,0
1448859470426848641,13048,1448859470426450576,,0,0,0,6,1048575,0,0,0,0,0,0,0,0,626,580,636,0,0,0,0,0
1448859470441925929,13049,1448859470441452459,,0,0,0,4,1048575,0,0,0,0,0,0,0,0,621,578,632,0,0,0,0,0
1448859470456802192,13050,1448859470456432978,,0,0,0,3,1048575,0,0,0,0,0,0,0,0,618,576,629,0,0,0,0,0
1448859470471830877,13051,1448859470471431572,,0,0,0,2,1048575,0,0,0,0,0,0,0,0,619,576,630,0,0,0,0,0
1448859470486791182,13052,1448859470486399494,,0,0,0,1,1048575,0,0,0,0,0,0,0,0,623,578,635,0,0,0,0,0
1448859470501751487,13053,1448859470501341097,,0,0,0,49,1048575,0,0,0,0,0,0,0,0,619,576,632,0,0,0,0,0
1448859470516788625,13054,1448859470516419956,,0,0,0,48,1048575,0,0,0,0,0,0,0,0,614,574,627,0,0,0,0,0
1448859470531794689,13055,1448859470531395651,,0,0,0,47,1048575,0,0,0,0,0,0,0,0,616,574,629,0,0,0,0,0
1448859470546760782,13056,1448859470546372682,,0,0,0,46,1048575,0,0,0,0,0,0,0,0,618,576,634,0,0,0,0,0
1448859470561754735,13057,1448859470561371917,,0,0,0,44,1048575,0,0,0,0,0,0,0,0,618,576,633,0,0,0,0,0
1448859470576697790,13058,1448859470576302494,,0,0,0,43,1048575,0,0,0,0,0,0,0,0,610,572,626,0,0,0,0,0
1448859470591703112,13059,1448859470591314117,,0,0,0,42,1048575,0,0,0,0,0,0,0,0,610,572,626,0,0,0,0,0
1448859470606699363,13060,1448859470606298892,,0,0,0,41,1048575,0,0,0,0,0,0,0,0,614,574,632,0,0,0,0,0
1448859470621692244,13061,1448859470621300152,,0,0,0,39,1048575,0,0,0,0,0,0,0,0,614,575,633,0,0,0,0,0
1448859470636665481,13062,1448859470636272480,,0,0,0,38,1048575,0,0,0,0,0,0,0,0,607,571,625,0,0,0,0,0
1448859470651554984,13063,1448859470651192204,,0,0,0,37,1048575,0,0,0,0,0,0,0,0,605,570,623,0,0,0,0,0
1448859470666649895,13064,1448859470666260876,,0,0,0,36,1048575,0,0,0,0,0,0,0,0,611,573,630,0,0,0,0,0
1448859470681633859,13065,1448859470681240891,,-3,-3,0,35,1048575,0,0,0,0,0,0,0,0,611,573,631,0,0,0,0,0
1448859470696586426,13066,1448859470696217717,,3,3,-3,33,1048575,0,0,0,0,0,0,0,0,607,571,627,0,0,0,0,0
1448859470711594103,13067,1448859470711190598,,0,0,3,32,1048575,0,0,0,0,0,0,0,0,601,568,621,0,0,0,0,0
1448859470726650283,13068,1448859470726252579,,0,0,0,31,1048575,0,0,0,0,0,0,0,0,606,572,629,0,0,0,0,0
1448859470741606444,13069,1448859470741212648,,0,0,0,30,1048575,0,0,0,0,0,0,0,0,606,572,630,0,0,0,0,0
1448859470757550027,13070,1448859470757157488,,0,0,0,28,1048575,0,0,0,0,0,0,0,0,604,570,628,0,0,0,0,0
1448859470772503291,13071,1448859470772134645,,0,0,0,27,1048575,0,0,0,0,0,0,0,0,597,567,619,0,0,0,0,0
1448859470787525332,13072,1448859470787134706,,0,0,0,26,1048575,0,0,0,0,0,0,0,0,602,571,627,0,0,0,0,0
1448859470802562065,13073,1448859470802115869,,0,0,0,25,1048575,0,0,0,0,0,0,0,0,603,571,628,0,0,0,0,0
1448859470817527867,13074,1448859470817117326,,0,0,0,23,1048575,0,0,0,0,0,0,0,0,602,570,628,0,0,0,0,0
1448859470832488214,13075,1448859470832095003,,0,0,0,22,1048575,0,0,0,0,0,0,0,0,595,567,620,0,0,0,0,0
1448859470847474202,13076,1448859470847077984,,0,0,0,21,1048575,0,0,0,0,0,0,0,0,599,569,625,0,0,0,0,0
1448859470862475363,13077,1448859470862078493,,0,0,0,20,1048575,0,0,0,0,0,0,0,0,599,570,627,0,0,0,0,0
1448859470877447231,13078,1448859470877054608,,0,0,0,18,1048575,0,0,0,0,0,0,0,0,598,569,627,0,0,0,0,0
1448859470892430450,13079,1448859470892054104,,0,0,0,17,1048575,0,0,0,0,0,0,0,0,594,567,621,0,0,0,0,0
1448859470907428720,13080,1448859470907038108,,0,0,0,16,1048575,0,0,0,0,0,0,0,0,595,568,623,0,0,0,0,0
1448859470922366767,13081,1448859470921958060,,0,0,0,15,1048575,0,0,0,0,0,0,0,0,595,569,625,0,0,0,0,0
1448859470937407151,13082,1448859470937039765,,0,0,0,14,1048575,0,0,0,0,0,0,0,0,596,569,627,0,0,0,0,0
1448859470952320154,13083,1448859470951935194,,0,0,0,12,1048575,0,0,0,0,0,0,0,0,591,567,620,0,0,0,0,0
1448859470967400928,13084,1448859470967011980,,0,0,0,11,1048575,0,0,0,0,0,0,0,0,591,567,621,0,0,0,0,0
1448859470982559484,13085,1448859470981943370,,0,0,0,10,1048575,0,0,0,0,0,0,0,0,592,568,623,0,0,0,0,0
1448859470997358989,13086,1448859470996994456,,0,0,0,9,1048575,0,0,0,0,0,0,0,0,594,569,626,0,0,0,0,0
1448859471012278476,13087,1448859471011886548,,0,0,0,7,1048575,0,0,0,0,0,0,0,0,589,567,620,0,0,0,0,0
1448859471027338674,13088,1448859471026942399,,0,0,0,6,1048575,0,0,0,0,0,0,0,0,588,567,620,0,0,0,0,0
1448859471042333543,13089,1448859471041925665,,0,0,0,5,1048575,0,0,0,0,0,0,0,0,589,568,621,0,0,0,0,0
1448859471057292626,13090,1448859471056900825,,0,0,0,4,1048575,0,0,0,0,0,0,0,0,590,570,625,0,0,0,0,0
1448859471072300948,13091,1448859471071899077,,0,0,0,2,1048575,0,0,0,0,0,0,0,0,588,568,622,0,0,0,0,0,3,305,221,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448859471087274526,13092,1448859471086879129,,0,0,0,1,1,67,69,0,0,0,0,0,0,586,567,618,0,0,0,0,0
1448859471102266208,13093,1448859471101856134,,0,0,0,0,9,125,129,0,0,0,0,0,0,587,568,620,0,0,0,0,0
1448859471117273289,13094,1448859471116877395,,0,0,0,49,5559,374,385,0,0,0,0,0,0,589,569,624,0,0,0,0,0
1448859471132227092,13095,1448859471131827984,,0,0,0,47,1048575,0,0,0,0,0,0,0,0,587,569,622,0,0,0,0,0,48,119805,345,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448859471147255666,13096,1448859471146857510,,0,0,0,46,1048575,0,0,0,0,0,0,0,0,582,565,616,0,0,0,0,0
1448859471162279270,13097,1448859471161859959,,0,0,0,45,49,176,181,0,0,0,0,0,0,584,567,619,0,0,0,0,0
1448859471178212727,13098,1448859471177797061,,0,0,0,44,2047,411,328,0,0,0,0,0,0,586,569,623,0,0,0,0,0
1448859471193070652,13099,1448859471192731286,,0,0,0,42,1048575,0,0,0,0,0,0,0,0,586,569,623,0,0,0,0,0,43,16319,344,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448859471208186635,13100,1448859471207803864,,0,0,0,41,1,67,68,0,0,0,0,0,0,580,565,613,0,0,0,0,0
1448859471223182375,13101,1448859471222786009,,0,0,0,40,57,221,227,0,0,0,0,0,0,582,567,619,0,0,0,0,0
1448859471238195819,13102,1448859471237769489,,0,0,0,39,247,325,334,0,0,0,0,0,0,583,568,622,0,0,0,0,0
1448859471252964608,13103,1448859471252725770,,0,0,0,37,1048575,0,0,0,0,0,0,0,0,584,569,623,0,0,0,0,0,38,32765,452,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448859471268184714,13104,1448859471267788800,,0,0,0,36,1048575,0,0,0,0,0,0,0,0,577,565,611,0,0,0,0,0
1448859471283058898,13105,1448859471282694786,,0,0,0,35,10,177,182,0,0,0,0,0,0,581,568,618,0,0,0,0,0
1448859471298190845,13106,1448859471297767247,,0,0,0,34,123,294,303,0,0,0,0,0,0,581,568,621,0,0,0,0,0
1448859471313111887,13107,1448859471312731605,,0,0,0,33,4067,374,385,0,0,0,0,0,0,582,569,622,0,0,0,0,0
1448859471328121672,13108,1448859471327749067,,0,0,0,31,1048575,0,0,0,0,0,0,0,0,577,565,612,0,0,0,0,0
1448859471343121518,13109,1448859471342729947,,0,0,0,30,1,67,69,0,0,0,0,0,0,579,567,617,0,0,0,0,0
1448859471358140080,13110,1448859471357751986,,0,0,0,29,15,221,228,0,0,0,0,0,0,580,568,620,0,0,0,0,0
1448859471373048383,13111,1448859471372664526,,0,0,0,28,677,260,268,0,0,0,0,0,0,580,568,621,0,0,0,0,0
1448859471388121786,13112,1448859471387728127,,0,0,0,26,1048575,0,0,0,0,0,0,0,0,576,566,615,0,0,0,0,0
1448859471402968148,13113,1448859471402611519,,0,0,0,25,1048575,0,0,0,0,0,0,0,0,576,566,615,0,0,0,0,0
1448859471418007831,13114,1448859471417646769,,0,0,0,24,1048575,0,0,0,0,0,0,0,0,578,568,618,0,0,0,0,0
1448859471433090041,13115,1448859471432689734,,0,0,0,23,839,295,303,0,0,0,0,0,0,579,569,621,0,0,0,0,0
1448859471448096339,13116,1448859471447694301,,0,0,0,21,1048575,0,0,0,0,0,0,0,0,577,568,619,0,0,0,0,0,22,45,221,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448859471462915632,13117,1448859471462577372,,0,0,0,20,1048575,0,0,0,0,0,0,0,0,573,566,613,0,0,0,0,0
1448859471478020340,13118,1448859471477631645,,0,0,0,19,1048575,0,0,0,0,0,0,0,0,574,566,616,0,0,0,0,0
1448859471492887548,13119,1448859471492513443,,0,0,0,18,1048575,0,0,0,0,0,0,0,0,577,569,620,0,0,0,0,0
1448859471508009168,13120,1448859471507612777,,0,0,0,16,1048575,0,0,0,0,0,0,0,0,577,570,620,0,0,0,0,0,17,1048575,0,0,0,0,0,0,0,0,577,570,620,0,0,0,0,0
1448859471523010959,13121,1448859471522616241,,0,0,0,15,1048575,0,0,0,0,0,0,0,0,574,567,614,0,0,0,0,0
1448859471537993239,13122,1448859471537614611,,0,0,0,14,1048575,0,0,0,0,0,0,0,0,574,567,614,0,0,0,0,0
1448859471552832261,13123,1448859471552520657,,0,0,0,10,1,67,68,0,0,0,0,0,0,575,570,619,0,0,0,0,0
1448859471568010772,13124,1448859471567617574,,0,0,0,11,1048575,0,0,0,0,0,0,0,0,576,570,620,0,0,0,0,0
1448859471582888369,13125,1448859471582517789,,0,0,0,10,1048575,0,0,0,0,0,0,0,0,572,567,613,0,0,0,0,0
1448859471598009269,13126,1448859471597621437,,0,0,0,9,1,67,68,0,0,0,0,0,0,571,566,611,0,0,0,0,0
1448859471613058437,13127,1448859471612711611,,0,0,0,8,1048575,0,0,0,0,0,0,0,0,573,569,618,0,0,0,0,0
1448859471627942918,13128,1448859471627542591,,0,0,0,7,1048575,0,0,0,0,0,0,0,0,573,570,619,0,0,0,0,0
1448859471642817850,13129,1448859471642475784,,0,0,0,5,1048575,0,0,0,0,0,0,0,0,572,568,615,0,0,0,0,0
1448859471658853635,13130,1448859471658461894,,0,0,0,4,1048575,0,0,0,0,0,0,0,0,569,566,610,0,0,0,0,0
1448859471673810577,13131,1448859471673441533,,0,0,0,3,1048575,0,0,0,0,0,0,0,0,572,570,617,0,0,0,0,0
1448859471688841717,13132,1448859471688450758,,0,0,0,2,1048575,0,0,0,0,0,0,0,0,573,570,618,0,0,0,0,0
1448859471703848573,13133,1448859471703458549,,0,0,0,0,1048575,0,0,0,0,0,0,0,0,572,570,617,0,0,0,0,0
1448859471718825706,13134,1448859471718441635,,0,0,0,49,1048575,0,0,0,0,0,0,0,0,568,567,608,0,0,0,0,0
1448859471733726560,13135,1448859471733364853,,0,0,0,48,1048575,0,0,0,0,0,0,0,0,571,570,615,0,0,0,0,0
1448859471748814647,13136,1448859471748421716,,0,0,0,47,1048575,0,0,0,0,0,0,0,0,571,571,617,0,0,0,0,0
1448859471763833843,13137,1448859471763444765,,0,0,0,45,1048575,0,0,0,0,0,0,0,0,571,571,617,0,0,0,0,0
1448859471778773163,13138,1448859471778385731,,0,0,0,44,1048575,0,0,0,0,0,0,0,0,567,567,608,0,0,0,0,0
1448859471793716083,13139,1448859471793359619,,0,0,0,43,1048575,0,0,0,0,0,0,0,0,570,570,615,0,0,0,0,0
1448859471808751231,13140,1448859471808382515,,0,0,0,42,1048575,0,0,0,0,0,0,0,0,570,570,616,0,0,0,0,0
1448859471823642264,13141,1448859471823307338,,0,0,0,40,1048575,0,0,0,0,0,0,0,0,571,571,618,0,0,0,0,0
1448859471838688752,13142,1448859471838332625,,0,0,0,39,1048575,0,0,0,0,0,0,0,0,566,567,607,0,0,0,0,0
1448859471853701775,13143,1448859471853319231,,0,0,0,38,1048575,0,0,0,0,0,0,0,0,569,570,614,0,0,0,0,0
1448859471868694623,13144,1448859471868308901,,0,0,0,37,1048575,0,0,0,0,0,0,0,0,570,571,616,0,0,0,0,0
1448859471883656767,13145,1448859471883269365,,0,0,0,36,1048575,0,0,0,0,0,0,0,0,571,573,619,0,0,0,0,0
1448859471898618754,13146,1448859471898253252,,0,0,0,34,1048575,0,0,0,0,0,0,0,0,567,569,609,0,0,0,0,0
1448859471913492812,13147,1448859471913259573,,0,0,0,33,1048575,0,0,0,0,0,0,0,0,568,571,614,0,0,0,0,0
1448859471928626062,13148,1448859471928228708,,0,0,0,32,1048575,0,0,0,0,0,0,0,0,569,572,615,0,0,0,0,0
1448859471943655632,13149,1448859471943262611,,0,0,0,31,1048575,0,0,0,0,0,0,0,0,570,573,618,0,0,0,0,0
1448859471958570098,13150,1448859471958176031,,0,0,0,29,1048575,0,0,0,0,0,0,0,0,567,571,612,0,0,0,0,0
1448859471973554762,13151,1448859471973176689,,0,0,0,28,1048575,0,0,0,0,0,0,0,0,567,571,612,0,0,0,0,0
1448859471988581297,13152,1448859471988188447,,0,0,0,27,1048575,0,0,0,0,0,0,0,0,568,572,614,0,0,0,0,0
1448859472003461045,13153,1448859472003118792,,0,0,0,26,1048575,0,0,0,0,0,0,0,0,570,575,619,0,0,0,0,0
1448859472018550253,13154,1448859472018187534,,0,0,0,24,1048575,0,0,0,0,0,0,0,0,568,573,615,0,0,0,0,0
1448859472033490264,13155,1448859472033125754,,0,0,0,23,1048575,0,0,0,0,0,0,0,0,567,571,613,0,0,0,0,0
1448859472048558713,13156,1448859472048172858,,0,0,0,22,1048575,0,0,0,0,0,0,0,0,567,573,614,0,0,0,0,0
1448859472063499118,13157,1448859472063138200,,0,0,0,21,1048575,0,0,0,0,0,0,0,0,569,575,619,0,0,0,0,0
1448859472078566039,13158,1448859472078198349,,0,0,0,19,1048575,0,0,0,0,0,0,0,0,569,575,618,0,0,0,0,0
1448859472093470539,13159,1448859472093105529,,0,0,0,18,1048575,0,0,0,0,0,0,0,0,566,572,612,0,0,0,0,0
1448859472109485450,13160,1448859472109108562,,0,0,0,17,1048575,0,0,0,0,0,0,0,0,567,573,613,0,0,0,0,0
1448859472124398821,13161,1448859472124043589,,0,0,0,16,1048575,0,0,0,0,0,0,0,0,570,576,619,0,0,0,0,0
1448859472139508333,13162,1448859472139134051,,0,0,0,14,1048575,0,0,0,0,0,0,0,0,570,577,620,0,0,0,0,0
1448859472154471500,13163,1448859472154065289,,0,0,0,10,1048575,0,0,0,0,0,0,0,0,567,574,613,0,0,0,0,0
1448859472169507478,13164,1448859472169107959,,0,0,0,12,1048575,0,0,0,0,0,0,0,0,567,574,613,0,0,0,0,0
1448859472184450819,13165,1448859472184045196,,0,0,0,11,1048575,0,0,0,0,0,0,0,0,569,577,619,0,0,0,0,0
1448859472199418617,13166,1448859472199029883,,0,0,0,10,1048575,0,0,0,0,0,0,0,0,571,578,621,0,0,0,0,0
1448859472214413777,13167,1448859472214002704,,0,0,0,8,1048575,0,0,0,0,0,0,0,0,569,577,617,0,0,0,0,0
1448859472229460495,13168,1448859472229068770,,0,0,0,7,1048575,0,0,0,0,0,0,0,0,568,575,613,0,0,0,0,0
1448859472244222358,13169,1448859472243972579,,0,0,0,6,1048575,0,0,0,0,0,0,0,0,571,579,620,0,0,0,0,0
1448859472259381671,13170,1448859472259017956,,0,0,0,5,1048575,0,0,0,0,0,0,0,0,572,579,621,0,0,0,0,0
1448859472274327115,13171,1448859472273985476,,0,0,0,3,1048575,0,0,0,0,0,0,0,0,569,578,619,0,0,0,0,0
1448859472289397914,13172,1448859472289002458,,0,0,0,2,1048575,0,0,0,0,0,0,0,0,568,575,614,0,0,0,0,0
1448859472304318594,13173,1448859472303967358,,0,0,0,1,1048575,0,0,0,0,0,0,0,0,571,579,620,0,0,0,0,0
1448859472319381537,13174,1448859472319007586,,0,0,0,0,1048575,0,0,0,0,0,0,0,0,572,581,622,0,0,0,0,0
1448859472334323600,13175,1448859472333954483,,0,0,0,48,1048575,0,0,0,0,0,0,0,0,570,578,618,0,0,0,0,0
1448859472349288256,13176,1448859472348892489,,0,0,0,47,1048575,0,0,0,0,0,0,0,0,571,577,617,0,0,0,0,0
1448859472364283699,13177,1448859472363894497,,0,0,0,46,1048575,0,0,0,0,0,0,0,0,573,580,621,0,0,0,0,0
1448859472379225795,13178,1448859472378861125,,0,0,0,45,1048575,0,0,0,0,0,0,0,0,574,581,623,0,0,0,0,0
1448859472394185140,13179,1448859472393852987,,0,0,0,43,1048575,0,0,0,0,0,0,0,0,572,579,622,0,0,0,0,0
1448859472409277893,13180,1448859472408890461,,0,0,0,42,1048575,0,0,0,0,0,0,0,0,572,578,618,0,0,0,0,0
1448859472424208592,13181,1448859472423846311,,0,0,0,41,1,68,68,0,0,0,0,0,0,574,580,622,0,0,0,0,0
1448859472439264667,13182,1448859472438866805,,0,0,0,40,1048575,0,0,0,0,0,0,0,0,575,581,623,0,0,0,0,0
1448859472454198099,13183,1448859472453793535,,0,0,0,39,1048575,0,0,0,0,0,0,0,0,576,581,625,0,0,0,0,0
1448859472469153439,13184,1448859472468774954,,0,0,0,37,1048575,0,0,0,0,0,0,0,0,574,578,619,0,0,0,0,0
1448859472484147104,13185,1448859472483785494,,0,0,0,36,1048575,0,0,0,0,0,0,0,0,575,580,622,0,0,0,0,0
1448859472499168015,13186,1448859472498778983,,0,0,0,35,1048575,0,0,0,0,0,0,0,0,577,581,624,0,0,0,0,0
1448859472514111539,13187,1448859472513762244,,0,0,0,34,1048575,0,0,0,0,0,0,0,0,579,582,627,0,0,0,0,0
1448859472530208046,13188,1448859472529763562,,0,0,0,32,1048575,0,0,0,0,0,0,0,0,575,578,619,0,0,0,0,0
1448859472545048001,13189,1448859472544695873,,0,0,0,31,1048575,0,0,0,0,0,0,0,0,576,579,621,0,0,0,0,0
1448859472560102765,13190,1448859472559746264,,0,0,0,30,1048575,0,0,0,0,0,0,0,0,578,580,624,0,0,0,0,0
1448859472575082883,13191,1448859472574679499,,0,0,0,29,0,0,0,0,0,0,0,0,0,581,583,628,0,0,0,0,0
1448859472590126455,13192,1448859472589730487,,0,0,0,27,1048575,0,0,0,0,0,0,0,0,579,579,622,0,0,0,0,0,28,1,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448859472605131224,13193,1448859472604730823,,0,0,0,26,1048575,0,0,0,0,0,0,0,0,577,578,619,0,0,0,0,0
1448859472620102886,13194,1448859472619710483,,0,0,0,25,1,68,69,0,0,0,0,0,0,581,581,625,0,0,0,0,0
1448859472635082510,13195,1448859472634692672,,0,0,0,24,247,330,334,0,0,0,0,0,0,583,582,628,0,0,0,0,0
1448859472650076710,13196,1448859472649683669,,0,0,0,22,1048575,0,0,0,0,0,0,0,0,582,581,626,0,0,0,0,0,23,7925,401,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448859472665064924,13197,1448859472664667255,,0,0,0,21,1048575,0,0,0,0,0,0,0,0,578,577,617,0,0,0,0,0
1448859472680061205,13198,1448859472679669912,,0,0,0,20,245,299,304,0,0,0,0,0,0,582,580,624,0,0,0,0,0
1448859472695010971,13199,1448859472694623011,,0,0,0,19,1044373,532,541,0,0,0,0,0,0,584,582,627,0,0,0,0,0
1448859472710035988,13200,1448859472709648369,,0,0,0,17,1048575,0,0,0,0,0,0,0,0,585,582,628,0,0,0,0,0,18,720873,486,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448859472725025495,13201,1448859472724628257,,0,0,0,16,3,127,129,0,0,0,0,0,0,580,576,616,0,0,0,0,0
1448859472740017543,13202,1448859472739628582,,0,0,0,15,125,299,304,0,0,0,0,0,0,585,579,624,0,0,0,0,0
1448859472754976994,13203,1448859472754588453,,0,0,0,14,1023,399,407,0,0,0,0,0,0,587,580,628,0,0,0,0,0
1448859472770025615,13204,1448859472769636947,,0,0,0,10,1048553,536,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1048575,0,0,0,0,0,0,0,0,588,582,629,0,0,0,0,0
1448859472784983854,13205,1448859472784594715,,0,0,0,11,1048575,0,0,0,0,0,0,0,0,582,576,617,0,0,0,0,0
1448859472799954153,13206,1448859472799555733,,0,0,0,10,63,298,304,0,0,0,0,0,0,587,579,624,0,0,0,0,0
1448859472814993724,13207,1448859472814558772,,0,0,0,9,1048509,536,547,0,0,0,0,0,0,590,581,627,0,0,0,0,0
1448859472829905467,13208,1448859472829504257,,0,0,0,8,65531,468,477,0,0,0,0,0,0,591,581,629,0,0,0,0,0
1448859472844903094,13209,1448859472844508169,,0,0,0,6,0,0,0,0,0,0,0,0,0,586,576,619,0,0,0,0,0
1448859472859859980,13210,1448859472859489941,,0,0,0,5,1048575,0,0,0,0,0,0,0,0,588,577,623,0,0,0,0,0
1448859472874801812,13211,1448859472874425446,,0,0,0,4,1048575,0,0,0,0,0,0,0,0,592,579,627,0,0,0,0,0
1448859472889862307,13212,1448859472889470963,,0,0,0,3,1048575,0,0,0,0,0,0,0,0,594,580,629,0,0,0,0,0
1448859472904842401,13213,1448859472904452263,,0,0,0,1,1048575,0,0,0,0,0,0,0,0,591,577,625,0,0,0,0,0
1448859472919775720,13214,1448859472919404662,,0,0,0,0,1048575,0,0,0,0,0,0,0,0,591,576,623,0,0,0,0,0
1448859472934857806,13215,1448859472934453169,,0,0,0,49,1048575,0,0,0,0,0,0,0,0,593,577,626,0,0,0,0,0
1448859472949828781,13216,1448859472949436431,,0,0,0,48,1048575,0,0,0,0,0,0,0,0,597,579,629,0,0,0,0,0
1448859472965814923,13217,1448859472965392061,,0,0,0,46,1048575,0,0,0,0,0,0,0,0,595,577,627,0,0,0,0,0
1448859472980729142,13218,1448859472980374140,,0,0,0,45,1048575,0,0,0,0,0,0,0,0,594,575,623,0,0,0,0,0
1448859472995753571,13219,1448859472995374051,,0,0,0,44,1048575,0,0,0,0,0,0,0,0,596,576,625,0,0,0,0,0
1448859473010737736,13220,1448859473010351387,,0,0,0,43,1048575,0,0,0,0,0,0,0,0,599,578,630,0,0,0,0,0
1448859473025742987,13221,1448859473025352582,,0,0,0,41,1048575,0,0,0,0,0,0,0,0,599,577,630,0,0,0,0,0
1448859473040748322,13222,1448859473040356036,,0,0,0,40,1048575,0,0,0,0,0,0,0,0,596,574,623,0,0,0,0,0
1448859473055698203,13223,1448859473055335905,,0,0,0,39,1048575,0,0,0,0,0,0,0,0,597,574,623,0,0,0,0,0
1448859473070726523,13224,1448859473070337070,,0,0,0,38,1048575,0,0,0,0,0,0,0,0,602,576,629,0,0,0,0,0
1448859473085676244,13225,1448859473085282869,,0,0,0,36,1048575,0,0,0,0,0,0,0,0,604,576,631,0,0,0,0,0
1448859473100698384,13226,1448859473100314868,,0,0,0,35,1048575,0,0,0,0,0,0,0,0,599,572,623,0,0,0,0,0
1448859473115648888,13227,1448859473115259185,,0,0,0,34,1048575,0,0,0,0,0,0,0,0,598,572,621,0,0,0,0,0
1448859473130717784,13228,1448859473130319050,,0,0,0,33,1048575,0,0,0,0,0,0,0,0,605,575,629,0,0,0,0,0
1448859473145691217,13229,1448859473145296937,,0,0,0,32,1048575,0,0,0,0,0,0,0,0,607,575,631,0,0,0,0,0
1448859473160692194,13230,1448859473160302534,,0,0,0,30,1048575,0,0,0,0,0,0,0,0,603,572,625,0,0,0,0,0
1448859473175512527,13231,1448859473175201719,,0,0,0,29,1048575,0,0,0,0,0,0,0,0,600,569,620,0,0,0,0,0
1448859473190658450,13232,1448859473190281175,,0,0,0,28,1048575,0,0,0,0,0,0,0,0,606,572,627,0,0,0,0,0
1448859473205613989,13233,1448859473205221219,,0,0,0,27,1048575,0,0,0,0,0,0,0,0,608,572,629,0,0,0,0,0
1448859473220622510,13234,1448859473220233632,,0,0,0,25,1048575,0,0,0,0,0,0,0,0,607,570,627,0,0,0,0,0
1448859473235603961,13235,1448859473235204639,,0,0,0,24,1048575,0,0,0,0,0,0,0,0,601,567,618,0,0,0,0,0
1448859473250579312,13236,1448859473250190296,,0,0,0,23,1048575,0,0,0,0,0,0,0,0,609,570,627,0,0,0,0,0
1448859473265570665,13237,1448859473265176372,,0,0,0,22,1048575,0,0,0,0,0,0,0,0,610,569,628,0,0,0,0,0
1448859473280548977,13238,1448859473280161816,,0,0,0,20,1048575,0,0,0,0,0,0,0,0,611,570,630,0,0,0,0,0
1448859473295527685,13239,1448859473295137601,,0,0,0,19,1048575,0,0,0,0,0,0,0,0,602,565,618,0,0,0,0,0
1448859473310539609,13240,1448859473310134035,,0,0,0,18,1048575,0,0,0,0,0,0,0,0,609,567,626,0,0,0,0,0
1448859473325521481,13241,1448859473325126726,,0,0,0,17,1048575,0,0,0,0,0,0,0,0,612,568,628,0,0,0,0,0
1448859473340497480,13242,1448859473340100203,,0,0,0,15,1048575,0,0,0,0,0,0,0,0,615,569,630,0,0,0,0,0
1448859473355485620,13243,1448859473355101931,,0,0,0,14,1048575,0,0,0,0,0,0,0,0,605,564,618,0,0,0,0,0
1448859473370557874,13244,1448859473370127451,,0,0,0,10,1048575,0,0,0,0,0,0,0,0,611,565,624,0,0,0,0,0
1448859473385489208,13245,1448859473385097140,,0,0,0,12,1048575,0,0,0,0,0,0,0,0,613,566,627,0,0,0,0,0
1448859473400435023,13246,1448859473400049178,,0,0,0,11,1048575,0,0,0,0,0,0,0,0,616,567,629,0,0,0,0,0
1448859473416352292,13247,1448859473415969671,,0,0,0,9,1048575,0,0,0,0,0,0,0,0,611,563,622,0,0,0,0,0
1448859473431431840,13248,1448859473431038485,,0,0,0,8,1048575,0,0,0,0,0,0,0,0,612,563,623,0,0,0,0,0
1448859473446479107,13249,1448859473446045190,,0,0,0,7,1048575,0,0,0,0,0,0,0,0,615,565,626,0,0,0,0,0
1448859473461419725,13250,1448859473461024887,,0,0,0,6,1048575,0,0,0,0,0,0,0,0,619,566,630,0,0,0,0,0
1448859473476423711,13251,1448859473476023209,,0,0,0,4,1048575,0,0,0,0,0,0,0,0,614,563,624,0,0,0,0,0
1448859473491398384,13252,1448859473491005597,,0,0,0,3,1048575,0,0,0,0,0,0,0,0,613,562,622,0,0,0,0,0
1448859473506430512,13253,1448859473506004352,,0,0,0,2,1048575,0,0,0,0,0,0,0,0,616,562,624,0,0,0,0,0
